id,word,normalized_word,part_of_speech,countability,zh_definition,en_definition,examples_json,suggested_chinese,cedict_gloss,match_score,score_margin,source_line,source,license
13698,google,google,verb,T,用 Google 搜尋,To search for (something) on the Internet using the Google search engine.,"[{""english"": ""I don't like to use Google Translator."", ""chinese"": ""我不喜歡用谷歌翻譯。""}]",谷歌,"Google, Internet company and search engine",0.5101,0.3670,102457,CC-CEDICT 2026-06-22,CC BY-SA 4.0
2217,athens,athens,proper noun,,雅典,The capital city of Greece.,"[{""english"": ""Many famous philosophers and poets come from Athens."", ""chinese"": ""很多有名的哲學家和詩人都來自雅典。""}]",雅典,"Athens, capital of Greece",0.5100,0.2872,115671,CC-CEDICT 2026-06-22,CC BY-SA 4.0
67688,assist,assist,verb,I or T,幫助；協助,to help someone do something,"[{""english"": ""A member of staff will assist you."", ""chinese"": ""一名職員會協助你。""}]",幫助,to help; to assist,0.5083,0.3951,37625,CC-CEDICT 2026-06-22,CC BY-SA 4.0
12367,forefather,forefather,noun,C,宗,An ancestor.,[],先人,ancestor; forefather,0.5083,0.4607,10513,CC-CEDICT 2026-06-22,CC BY-SA 4.0
18940,malefactor,malefactor,noun,C,坏人,An evildoer.,[],奸宄,evildoer; malefactor,0.5083,0.4131,30051,CC-CEDICT 2026-06-22,CC BY-SA 4.0
30819,tashkent,tashkent,proper noun,,塔什干,The capital city of Uzbekistan.,[],塔什干,"Tashkent, capital of Uzbekistan",0.5083,0.5083,26305,CC-CEDICT 2026-06-22,CC BY-SA 4.0
30914,teethe,teethe,verb,I,龀,(intransitive) To grow teeth.,[],長牙,to grow teeth; to teethe,0.5077,0.5077,113008,CC-CEDICT 2026-06-22,CC BY-SA 4.0
8094,currently,currently,adverb,,目前,"At this moment, at present, now.",[],現在,now; at present; currently,0.5071,0.4145,73345,CC-CEDICT 2026-06-22,CC BY-SA 4.0
68143,recall,recall,verb,T,記起；回想,to remember something from the past,"[{""english"": ""I cannot recall his name."", ""chinese"": ""我記不起他的名字。""}]",懷古,to recall the past,0.5071,0.0843,43552,CC-CEDICT 2026-06-22,CC BY-SA 4.0
27237,seaside,seaside,adjective,,海边,Related to a seaside.,"[{""english"": ""I picked up a pretty shell at the seaside."", ""chinese"": ""我在海边捡了个漂亮贝壳。""}]",海濱,seaside,0.5046,0.2505,65379,CC-CEDICT 2026-06-22,CC BY-SA 4.0
31577,tobacco,tobacco,noun,C,煙草,A variety of tobacco.,[],煙草,tobacco,0.5046,0.0975,70305,CC-CEDICT 2026-06-22,CC BY-SA 4.0
4348,brisbane,brisbane,proper noun,,布里斯班,"A large city, the capital city of Queensland, Australia.",[],布里斯班,"Brisbane, capital of Queensland, Australia",0.5042,0.5042,37179,CC-CEDICT 2026-06-22,CC BY-SA 4.0
27213,seabed,seabed,noun,C,洋底,The floor or bottom of the sea or ocean.,[],海底,seabed; seafloor; bottom of the ocean,0.5039,0.1759,65297,CC-CEDICT 2026-06-22,CC BY-SA 4.0
3538,bishkek,bishkek,proper noun,,比什凯克,The capital city of Kyrgyzstan.,[],比什凱克,"Bishkek, capital of Kyrgyzstan",0.5034,0.5034,61487,CC-CEDICT 2026-06-22,CC BY-SA 4.0
23041,perihelion,perihelion,noun,C,近日点,"(astronomy) The point in the elliptical orbit of a comet, planet, etc., where it is nearest to the Sun.",[],近日點,"perihelion, the nearest point of a planet in elliptic orbit to the sun",0.5023,0.4432,106922,CC-CEDICT 2026-06-22,CC BY-SA 4.0
24910,qidong,qidong,proper noun,,啟東,"A county-level city of Nantong, Jiangsu, China.",[],啟東市,"Qidong, a county-level city in Nantong City 南通市[Nan2 tong1 Shi4], Jiangsu",0.5016,0.3401,22359,CC-CEDICT 2026-06-22,CC BY-SA 4.0
9945,dushanbe,dushanbe,proper noun,,杜尚別,The capital city of Tajikistan.,[],杜尚別,"Dushanbe, capital of Tajikistan",0.5000,0.5000,56090,CC-CEDICT 2026-06-22,CC BY-SA 4.0
2128,astana,astana,proper noun,,阿斯塔纳,The capital city of Kazakhstan.,[],阿斯塔納,"Astana, capital of Kazakhstan",0.4983,0.4983,114425,CC-CEDICT 2026-06-22,CC BY-SA 4.0
67094,get,get,verb,T,得到；取得,"to receive, obtain, or buy something","[{""english"": ""I need to get a new phone."", ""chinese"": ""我需要得到一部新手機。""}]",獲得,to obtain; to receive; to get,0.4980,0.0410,72694,CC-CEDICT 2026-06-22,CC BY-SA 4.0
19165,marketplace,marketplace,noun,C,市场,(by extension) The world of commerce and trade.,[],市面,the marketplace (i.e. the world of business and commerce),0.4974,0.3641,37052,CC-CEDICT 2026-06-22,CC BY-SA 4.0
21896,opposite,opposite,noun,C,对面,Something opposite or contrary to something else.,[],搶,opposite in direction; contrary,0.4968,0.0582,48815,CC-CEDICT 2026-06-22,CC BY-SA 4.0
23908,populace,populace,noun,C or U,國民,The common people of a nation.,[],民眾,the populace; the masses; the common people,0.4964,0.1555,61848,CC-CEDICT 2026-06-22,CC BY-SA 4.0
66790,really,really,adverb,,真的,(modal) Actually; in fact; in reality.,"[{""english"": ""You're really not stupid."", ""chinese"": ""你真的不笨。""}]",其實,actually; in fact; really,0.4964,0.3384,12253,CC-CEDICT 2026-06-22,CC BY-SA 4.0
14413,hanoi,hanoi,proper noun,,河內,The capital city of Vietnam.,[],河內,"Hanoi, capital of Vietnam",0.4961,0.4961,63437,CC-CEDICT 2026-06-22,CC BY-SA 4.0
25071,quito,quito,proper noun,,基多,The capital city of Ecuador.,[],基多,"Quito, capital of Ecuador",0.4961,0.4961,25859,CC-CEDICT 2026-06-22,CC BY-SA 4.0
6083,chronology,chronology,noun,C or U,年表,The science of determining the order in which events occurred.,[],年代學,chronology (the science of determining the dates of past events),0.4959,0.4388,37939,CC-CEDICT 2026-06-22,CC BY-SA 4.0
66931,open,open,noun,C,公開；戶外,an open or public place or situation,"[{""english"": ""They discussed the plan in the open."", ""chinese"": ""他們公開討論了計畫。""}]",明,public or open,0.4950,0.0629,52911,CC-CEDICT 2026-06-22,CC BY-SA 4.0
67013,force,force,noun,U,力量；力,physical strength or power,"[{""english"": ""The door opened with force."", ""chinese"": ""門被用力量推開。""}]",力量,power; force; strength,0.4946,0.2965,15124,CC-CEDICT 2026-06-22,CC BY-SA 4.0
5466,cayenne,cayenne,proper noun,,卡宴,The capital city of French Guiana department.,[],卡宴,"Cayenne, capital of French Guiana",0.4925,0.4408,17466,CC-CEDICT 2026-06-22,CC BY-SA 4.0
66709,free,free,suffix,,有,Free from; devoid of; without.,"[{""english"": ""Freedom is not free."", ""chinese"": ""自由是有代价的。""}]",紓,to free from,0.4904,0.0509,84869,CC-CEDICT 2026-06-22,CC BY-SA 4.0
4873,calais,calais,proper noun,,加來,"A city in Pas-de-Calais department, Hauts-de-France, France.",[],加來海峽,"Pas-de-Calais, département of France",0.4899,0.3159,15188,CC-CEDICT 2026-06-22,CC BY-SA 4.0
21080,niue,niue,proper noun,,紐埃,"An island and country in Polynesia in Oceania, a self-governing state in free association with New Zealand. Official name: Republic of Niue. Capital: Alofi.",[],紐埃,Niue (self-governing island state in free association with New Zealand),0.4899,0.3079,84842,CC-CEDICT 2026-06-22,CC BY-SA 4.0
30719,tallinn,tallinn,proper noun,,塔林,The capital city of Estonia.,[],塔林,"Tallinn, capital of Estonia",0.4887,0.4887,26354,CC-CEDICT 2026-06-22,CC BY-SA 4.0
23556,plane,plane,adjective,,平面,Of a surface: flat or level.,[],平面,plane (flat surface),0.4886,0.2329,37907,CC-CEDICT 2026-06-22,CC BY-SA 4.0
16829,jilin,jilin,proper noun,,吉林,"A prefecture-level city of Jilin, China.",[],吉林市,"Jilin, prefecture-level city in Jilin Province 吉林省[Ji2 lin2 Sheng3]",0.4881,0.0385,19937,CC-CEDICT 2026-06-22,CC BY-SA 4.0
20983,niamey,niamey,proper noun,,尼亞美,The capital city of Niger.,[],尼亞美,"Niamey, capital of Niger",0.4875,0.4875,35124,CC-CEDICT 2026-06-22,CC BY-SA 4.0
26140,riga,riga,proper noun,,里加,The capital city of Latvia.,[],里加,"Riga, capital of Latvia",0.4875,0.4875,110560,CC-CEDICT 2026-06-22,CC BY-SA 4.0
28172,since,since,conjunction,,離,From the time that.,"[{""english"": ""It's been ten years since we last met."", ""chinese"": ""我們離上次見面有十年了。""}]",曠古,since the dawn of time,0.4875,0.1375,54258,CC-CEDICT 2026-06-22,CC BY-SA 4.0
17069,kathmandu,kathmandu,proper noun,,加德满都,The capital city of Nepal.,[],加德滿都,"Kathmandu, capital of Nepal",0.4863,0.4863,15258,CC-CEDICT 2026-06-22,CC BY-SA 4.0
19891,minsk,minsk,proper noun,,明斯克,The capital city of Belarus.,"[{""english"": ""Mensk is the old name of Minsk."", ""chinese"": ""「Mensk」是明斯克的英文舊稱。""}]",明斯克,"Minsk, capital of Belarus",0.4863,0.4863,52970,CC-CEDICT 2026-06-22,CC BY-SA 4.0
67261,return,return,verb,I or T,返回；歸還,"to go or come back, or give something back","[{""english"": ""Please return the book tomorrow."", ""chinese"": ""請明天歸還這本書。""}]",回來,to return; to come back,0.4861,0.1675,23895,CC-CEDICT 2026-06-22,CC BY-SA 4.0
10732,equitable,equitable,adjective,,正义,"Fair, just, or impartial.",[],公正,just; fair; equitable,0.4848,0.2417,11899,CC-CEDICT 2026-06-22,CC BY-SA 4.0
14547,havana,havana,proper noun,,哈瓦那,The capital city of Cuba.,[],哈瓦那,"Havana, capital of Cuba",0.4848,0.4848,21698,CC-CEDICT 2026-06-22,CC BY-SA 4.0
20480,muscat,muscat,proper noun,,马斯喀特,The capital city of Oman.,[],馬斯喀特,"Muscat, capital of Oman",0.4848,0.4848,120542,CC-CEDICT 2026-06-22,CC BY-SA 4.0
10663,epic,epic,adjective,,叙事诗的,Of or relating to an epic.,[],史詩,an epic,0.4844,0.0404,19443,CC-CEDICT 2026-06-22,CC BY-SA 4.0
10176,edinburgh,edinburgh,proper noun,,愛丁堡,The capital city of Scotland.,"[{""english"": ""What will this mean for Edinburgh?"", ""chinese"": ""对爱丁堡来说，这表示什么意思？""}]",愛丁堡,"Edinburgh, capital of Scotland",0.4842,0.4033,42724,CC-CEDICT 2026-06-22,CC BY-SA 4.0
33286,vilnius,vilnius,proper noun,,维尔纽斯,The capital city of Lithuania.,[],維爾紐斯,"Vilnius, capital of Lithuania",0.4842,0.4842,86168,CC-CEDICT 2026-06-22,CC BY-SA 4.0
1159,amman,amman,proper noun,,安曼,The capital city of Jordan.,[],安曼,"Amman, capital of Jordan",0.4837,0.4837,32092,CC-CEDICT 2026-06-22,CC BY-SA 4.0
7586,counsel,counsel,noun,C or U,律师,"A lawyer, as in King's Counsel (KC) or Queen's Counsel (QC).",[],御用大律師,Queen's Counsel,0.4837,0.2337,40393,CC-CEDICT 2026-06-22,CC BY-SA 4.0
6966,comrade,comrade,noun,C,夥伴,"A mate, companion, or associate. [from 1590s]",[],伴,partner; companion; comrade; associate,0.4831,0.1914,7007,CC-CEDICT 2026-06-22,CC BY-SA 4.0
2030,asmara,asmara,proper noun,,阿斯马拉,The capital city of Eritrea.,[],阿斯馬拉,"Asmara, capital of Eritrea",0.4827,0.4827,114432,CC-CEDICT 2026-06-22,CC BY-SA 4.0
2887,basil,basil,noun,U,罗勒,A plant (Ocimum basilicum).,[],羅勒,sweet basil (Ocimum basilicum),0.4827,0.3940,87534,CC-CEDICT 2026-06-22,CC BY-SA 4.0
1525,antwerp,antwerp,proper noun,,安特卫普,"A district of the city of Antwerp, province of Antwerp, Belgium.",[],安特衛普,Antwerp (city in Belgium),0.4821,0.4821,32123,CC-CEDICT 2026-06-22,CC BY-SA 4.0
4462,bucharest,bucharest,proper noun,,布加勒斯特,The capital city of Romania.,"[{""english"": ""When I met Anka in Bucharest she was studying."", ""chinese"": ""我在布加勒斯特遇见安卡时，她在学习。""}]",布加勒斯特,"Bucharest, capital of Romania",0.4818,0.4818,37070,CC-CEDICT 2026-06-22,CC BY-SA 4.0
18132,lima,lima,proper noun,,利马,The capital city of Peru.,[],利馬,"Lima, capital of Peru",0.4818,0.4221,14137,CC-CEDICT 2026-06-22,CC BY-SA 4.0
307,accra,accra,proper noun,,阿克拉,The capital city of Ghana.,[],阿克拉,"Accra, capital of Ghana",0.4809,0.4809,114278,CC-CEDICT 2026-06-22,CC BY-SA 4.0
2639,baghdad,baghdad,proper noun,,巴格达,The capital city of Iraq.,"[{""english"": ""In July of 2015, the highest temperature in the capital city of Iraq, Baghdad, was 51.1 degrees Celsius."", ""chinese"": ""2015 年 7 月，伊拉克首都巴格達出現攝氏 51.1 度的高溫。""}]",巴格達,"Baghdad, capital of Iraq",0.4809,0.4332,36884,CC-CEDICT 2026-06-22,CC BY-SA 4.0
4865,cairo,cairo,proper noun,,開羅,The capital city of Egypt.,[],開羅,"Cairo, capital of Egypt",0.4809,0.3955,113556,CC-CEDICT 2026-06-22,CC BY-SA 4.0
26378,rose,rose,noun,C or U,玫瑰花,Something resembling a rose flower.,[],玫瑰,rose flower (CL:朵[duo3]),0.4808,0.1781,73108,CC-CEDICT 2026-06-22,CC BY-SA 4.0
67038,try,try,verb,I or T,嘗試；試圖,to make an effort to do something,"[{""english"": ""Try to open the door."", ""chinese"": ""嘗試打開門。""}]",努力,to make an effort; to try hard; to strive,0.4806,0.1770,15432,CC-CEDICT 2026-06-22,CC BY-SA 4.0
34100,windhoek,windhoek,proper noun,,温得和克,"A city, the capital city of Namibia.",[],溫得和克,"Windhoek, capital of Namibia",0.4803,0.4803,67197,CC-CEDICT 2026-06-22,CC BY-SA 4.0
17154,khartoum,khartoum,proper noun,,喀土穆,The capital city of Sudan.,[],喀土穆,"Khartoum, capital of Sudan",0.4800,0.4800,22433,CC-CEDICT 2026-06-22,CC BY-SA 4.0
18600,luanda,luanda,proper noun,,罗安达,The capital city of Angola.,[],羅安達,"Luanda, capital of Angola",0.4800,0.4800,87553,CC-CEDICT 2026-06-22,CC BY-SA 4.0
18794,madrid,madrid,proper noun,,马德里,"A province of the Community of Madrid, Spain. Capital: Madrid.",[],馬德里,"Madrid, capital of Spain",0.4799,0.3225,120511,CC-CEDICT 2026-06-22,CC BY-SA 4.0
16963,jura,jura,proper noun,,侏罗纪,"A mountain range on the border of France and Switzerland, extending into Germany; in full, Jura Mountains.",[],侏羅,Jura mountains of eastern France and extending into Switzerland,0.4795,0.4795,7802,CC-CEDICT 2026-06-22,CC BY-SA 4.0
17059,kashgar,kashgar,proper noun,,喀什,"A county-level city of Kashgar prefecture, Xinjiang autonomous region, China.",[],喀什市,"Kashgar, a county-level city in Kashgar City 喀什市[Ka1 shi2 Shi4], Xinjiang",0.4793,0.0399,22423,CC-CEDICT 2026-06-22,CC BY-SA 4.0
2908,basque,basque,proper noun,,巴斯克語,The language of the Basque people.,[],巴斯克語,Basque (language),0.4792,0.0615,36864,CC-CEDICT 2026-06-22,CC BY-SA 4.0
30726,tamarind,tamarind,noun,C or U,酸豆,"(botany) A tropical tree, Tamarindus indica.",[],酸豆,tamarind (Tamarindus indica) tropical tree with bean-like fruit,0.4790,0.2176,110301,CC-CEDICT 2026-06-22,CC BY-SA 4.0
4431,brunei,brunei,proper noun,,文莱,A country in Southeast Asia. Capital: Bandar Seri Begawan.,[],斯里巴加灣港,"Bandar Seri Begawan, capital of Brunei",0.4783,0.3743,51776,CC-CEDICT 2026-06-22,CC BY-SA 4.0
26870,saskatchewan,saskatchewan,proper noun,,萨斯喀彻温,A prairie province in western Canada. Capital: Regina.,[],里賈納,"Regina city, capital of Saskatchewan province, Canada",0.4779,0.1434,110593,CC-CEDICT 2026-06-22,CC BY-SA 4.0
17860,leipzig,leipzig,proper noun,,莱比锡,"An independent city in Saxony, Germany.",[],萊比錫,"Leipzig, city in the state of Saxony, Germany",0.4777,0.4777,94592,CC-CEDICT 2026-06-22,CC BY-SA 4.0
28372,slaughter,slaughter,verb,T,宰杀,"(transitive) To butcher animals, generally for food.",[],屠,to slaughter (animals for food),0.4773,0.1842,35494,CC-CEDICT 2026-06-22,CC BY-SA 4.0
22321,paddy,paddy,noun,C,水田,"A paddy field, a rice paddy; an irrigated or flooded field where rice is grown. [from 20th c.]",[],水田,paddy field; rice paddy,0.4769,0.1702,62378,CC-CEDICT 2026-06-22,CC BY-SA 4.0
8328,darfur,darfur,proper noun,,達爾富爾,A region in western Sudan where the Fur live.,[],達爾富爾,"Darfur, region of western Sudan",0.4768,0.4768,108700,CC-CEDICT 2026-06-22,CC BY-SA 4.0
3903,bolt,bolt,noun,C,闪电,"A lightning spark, i.e., a lightning bolt.",[],落雷,lightning bolt; lightning strike,0.4764,0.1598,94927,CC-CEDICT 2026-06-22,CC BY-SA 4.0
14082,guadalcanal,guadalcanal,proper noun,,瓜达尔卡纳尔岛,"A volcanic island in the Pacific, part of the Solomon Islands.",[],瓜達爾卡納爾島,"Guadalcanal, the largest island in Solomon Islands",0.4755,0.2657,73984,CC-CEDICT 2026-06-22,CC BY-SA 4.0
8712,deltoid,deltoid,adjective,,三角肌,Of or pertaining to the deltoid muscle.,[],三角肌,deltoid muscle (over the shoulder),0.4750,0.4750,1504,CC-CEDICT 2026-06-22,CC BY-SA 4.0
32879,useless,useless,adjective,,不中用的,"(pejorative, of a person) Good-for-nothing; not dependable.",[],廢材,useless person; good-for-nothing,0.4744,0.2695,38654,CC-CEDICT 2026-06-22,CC BY-SA 4.0
11820,filling,filling,adjective,,饱,"Of food, that satisfies the appetite by filling the stomach.",[],食不果腹,lit. food not filling the stomach (idiom),0.4740,0.1479,119622,CC-CEDICT 2026-06-22,CC BY-SA 4.0
2727,bamako,bamako,proper noun,,巴馬科,The capital city of Mali.,[],巴馬科,"Bamako, capital of Mali",0.4739,0.4739,36963,CC-CEDICT 2026-06-22,CC BY-SA 4.0
30796,target,target,noun,C,目标,A goal or objective.,"[{""english"": ""The first attack missed the target."", ""chinese"": ""第一次攻击错过了目标。""}]",目的,purpose; aim; goal; target; objective,0.4731,0.3087,77667,CC-CEDICT 2026-06-22,CC BY-SA 4.0
68031,jet,jet,noun,C,噴射機；噴射式飛機,an aircraft powered by jet engines,"[{""english"": ""The jet landed safely."", ""chinese"": ""噴射機安全著陸。""}]",噴氣式飛機,jet aircraft,0.4728,0.1409,23458,CC-CEDICT 2026-06-22,CC BY-SA 4.0
20049,mogadishu,mogadishu,proper noun,,摩加迪休,The capital city of Somalia.,[],摩加迪休,"Mogadishu, capital of Somalia (Tw)",0.4724,0.1807,48918,CC-CEDICT 2026-06-22,CC BY-SA 4.0
18454,longan,longan,noun,C,龙眼,The fruit from the longan tree.,[],龍眼,longan fruit,0.4702,0.2434,124924,CC-CEDICT 2026-06-22,CC BY-SA 4.0
67343,fault,fault,noun,C or U,錯誤；過失,responsibility for a mistake or problem,"[{""english"": ""The accident was not your fault."", ""chinese"": ""這次意外不是你的過失。""}]",過錯,responsibility (for a fault),0.4692,0.2727,108533,CC-CEDICT 2026-06-22,CC BY-SA 4.0
31425,tiber,tiber,proper noun,,台伯河,The river that flows through Rome in Italy.,[],台伯河,"Tiber (river in Italy, the main watercourse of Rome)",0.4684,0.4684,19332,CC-CEDICT 2026-06-22,CC BY-SA 4.0
4329,brindisi,brindisi,proper noun,,布林迪西,"A port city in Apulia, Italy.",[],布林迪西,"Brindisi, port city on southeast heel of Italy",0.4673,0.4673,37124,CC-CEDICT 2026-06-22,CC BY-SA 4.0
5815,cheerful,cheerful,adjective,,快樂的；開朗的,Noticeably happy and optimistic.,"[{""english"": ""He is not the cheerful man he was."", ""chinese"": ""他已經不再是以前那個快樂的男孩了。""}]",高高興興,cheerful and optimistic,0.4667,0.2501,121896,CC-CEDICT 2026-06-22,CC BY-SA 4.0
13697,google,google,noun,C,Google 搜尋,"An Internet search, such as one performed on the Google search engine.",[],谷歌,"Google, Internet company and search engine",0.4664,0.3405,102457,CC-CEDICT 2026-06-22,CC BY-SA 4.0
2722,baltic,baltic,adjective,,波罗的海,Of or pertaining to the Baltic region or the Baltic Sea.,[],波美拉尼亞,"Pomerania, a historical region on the south shore of the Baltic Sea",0.4656,0.0886,64121,CC-CEDICT 2026-06-22,CC BY-SA 4.0
25783,repeat,repeat,verb,T,重複,(transitive) To do or say again (and again).,"[{""english"": ""Please repeat after me."", ""chinese"": ""請跟我重複一遍。""}]",磨破嘴皮子,to repeat again and again,0.4641,0.1526,80079,CC-CEDICT 2026-06-22,CC BY-SA 4.0
